source_order	source_key	source_hash	target_text
2541	SAY.Flowchart.17.TheKingOfDarkness-CosmosQuest	fda858af6ffbba6c	필멸자들은 우주에서 빛이 선을 상징한다고 믿지.
2542	SAY.Flowchart.18.TheKingOfDarkness-CosmosQuest	9111542caf45453a	무지하군... 빛이 어떤 힘을 지녔는지 알기만 한다면...
2543	SAY.Flowchart.19.TheKingOfDarkness-CosmosQuest	d51073503c9adb4f	카오스의 작품에는 흑과 백으로 딱 나뉘는 게 없다.
2544	SAY.Flowchart.20.TheKingOfDarkness-CosmosQuest	978d266a7db2a366	어떤 필멸자라도 어둠이 죽음과 질병, 고통을 가져온다고 말하겠지...
2545	SAY.Flowchart.21.TheKingOfDarkness-CosmosQuest	ad005f74e64cc137	내게는 빛과 다를 바 없지만, 빛만큼 허세를 부리진 않지.
2546	SAY.Flowchart.22.TheKingOfDarkness-CosmosQuest	eb468d046b94d57f	빛과 어둠의 진정한 본질을 아는 자는 극소수뿐이다...
2547	SAY.Flowchart.14.TheKingOfDarkness-CosmosQuest	0d3f3b51967f7af5	우리는 불에서 태어나 불로 돌아간다...
2548	SAY.Flowchart.13.TheKingOfDarkness-CosmosQuest	774a01fa8a821a42	불... 카오스의 정화 도구.
2549	SAY.Flowchart.24.TheKingOfDarkness-CosmosQuest	a4a4f633a3535b58	뭐... 필멸자일 행운을 누리는 자들이라면 말이지.
2550	SAY.Flowchart.7.TheKingOfDarkness-Eyes-Temple	eeb0dd4f52332f6f	신탁의 눈 중 하나군...
2551	SAY.Flowchart.24.TheKingOfDarkness-Eyes-Temple	2b76618f0ca2a347	신탁의 눈을 하나 더 찾았군... 이제 하나만 남았다.
2552	SAY.Flowchart.28.TheKingOfDarkness-Eyes-Temple	a8d146c09d25baae	끝났다... 신탁의 눈 세 개를 모두 찾았다.
2553	SAY.Flowchart.31.TheKingOfDarkness-Eyes-Temple	2cefb9a974e21da3	이제 {b}{color=#9523d8}신탁을 알현할 수 있겠군...{/color}{/b}
2554	SAY.Flowchart.17.TheKingOfDarkness-IS-J	fd1fcca912d112e2	이건 {b}{color=#9523d8}신탁의 방을 여는 장치군...{/color}{/b} 지난번과 같군...
2555	SAY.Flowchart.15.TheKingOfDarkness-IS-J	86af2c9a7cfc8327	잔꾀나 부리더니 겁쟁이기까지 하군... 그래! 거기 안에 처박혀서 다시는 나오지 마라.
2556	SAY.Flowchart.13.TheKingOfDarkness-IS-J	ec4b10214a936090	수집가가 준 램프에 들어 있다는 짐승이 실재한다면, 이곳에서 풀어 주는 게 딱 좋겠군.
2557	SAY.Flowchart.14.TheKingOfDarkness-IS-J	c6a3e4ddb0b18724	그 안에 뭐가 들었는지 보자, 쓸모없는 고철 덩어리야...
2558	SAY.Flowchart.52.MapSeller-Random	19f2db596f48b5ef	카오스께 축복이 있기를! 잠시 제 안경이 절 속이는 줄 알았습니다...
2559	SAY.Flowchart.53.MapSeller-Random	ed678cf24bc41eb8	어둠의 왕께서 직접 오시다니!
2560	SAY.Flowchart.54.MapSeller-Random	269dbdf4ed38af3c	폐하의 앞에 설 자격도 없는 몸입니다. 용서해 주십시오...
2561	SAY.Flowchart.55.TheKingOfDarkness-Map-Seller	5f30e68025f8c05f	아첨은 좋아하지만, 너무 나가지는 마라...
2562	SAY.Flowchart.56.TheKingOfDarkness-Map-Seller	cfa6f845b4c80419	누구냐, 노인장?
2563	SAY.Flowchart.57.MapSeller-Random	2474c5657a7d60e8	드레이크 6세, 분부만 내려 주십시오. 고고학자이자 역사가이며, 잃어버린 문명을 사랑합니다.
2564	SAY.Flowchart.58.TheKingOfDarkness-Map-Seller	3240c9537c2e135b	오, 이런...
2565	SAY.Flowchart.59.MapSeller-Random	671a08a96d9facf8	제가 얼마나 부러워하는지 모르실 겁니다...
2566	SAY.Flowchart.60.MapSeller-Random	4a052a1f1982e4ae	여러 시대를 살아오셨고... 수많은 제국의 흥망을 지켜보셨으니...
2567	SAY.Flowchart.61.TheKingOfDarkness-Map-Seller	e668f96fbe848e4d	아니, 제발...
2568	SAY.Flowchart.62.MapSeller-Random	2f983bb30b538b9d	폐하께 여쭙고 싶은 것이 정말 많습니다!
2569	SAY.Flowchart.63.TheKingOfDarkness-Map-Seller	cd52a60b5afa879b	꿈도 꾸지 마라! 난 말하는 백과사전이 아니다.
2570	SAY.Flowchart.64.MapSeller-Random	ab201fe190202c5e	용서해 주십시오, 폐하. 제가 열정에 휩쓸리고 말았습니다...
2571	SAY.Flowchart.65.MapSeller-Random	dfc3941fe89df46e	속죄의 뜻으로 말씀드리자면, 저는 탐험가일 뿐 아니라 뛰어난 지도 제작자이기도 합니다.
2572	SAY.Flowchart.66.TheKingOfDarkness-Map-Seller	3ad2ff0e21cb8e65	지도 제작자라고?
2573	SAY.Flowchart.67.MapSeller-Random	82194abab8a4b14e	제가 탐험한 {b}{color=#9523d8}모든 영토의 지도{/color}{/b}를 보관하고 있습니다... 아주 흥미로운 장소와 유물에 관한 귀중한 {b}{color=#9523d8}정보{/color}{/b}도 말입니다...
2574	SAY.Flowchart.80.MapSeller-Random	24b5853ea7e07f16	폐하의 지도에 표시된 화살표가 항상 가야 할 곳을 알려 주는 건 아닙니다...
2575	SAY.Flowchart.81.MapSeller-Random	0a9729237ee0cbb3	언젠가 도움이 필요하시면, 기꺼이 제 서비스를 제공하겠습니다
2576	SAY.Flowchart.51.MapSeller-Random	eda78cd7f259de88	무엇을 도와드릴까요, 어둠의 왕이시여?
2577	MENU.Flowchart.68	739215889580345e	예
2578	MENU.Flowchart.77	1ea442a134b2a184	아니오
2579	SAY.Flowchart.88.MapSeller-Random	d10ff9c0e899701d	폐하, 보유하신 자금이 충분하지 않습니다.
2580	SAY.Flowchart.89.MapSeller-Random	8a232d4628a25b24	도그마를 더 모으신 뒤에 돌아와 주십시오.
2581	SAY.Flowchart.124.MapSeller-Random	162a41290ff6e53a	여기 있습니다, 폐하. 폐하의 여정에 도움이 되기를 바랍니다!
2582	SAY.Flowchart.126.TheKingOfDarkness-Map-Seller	046ef864c11e5e19	내가 직접 탐험하는 편이 낫다. 아마 다음 기회에.
2583	SAY.Flowchart.127.MapSeller-Random	2992f561ecf3e0b6	분부대로 하겠습니다, 폐하.
2584	SAY.Flowchart.129.MapSeller-Random	34c4237d2a704305	행운을 빕니다. 곧 다시 뵐 수 있기를 바랍니다.
2585	SAY.Flowchart.7.TheKingOfDarkness-InfiniteSea-V	a74c61ecf80d6aed	{b}{color=#9523d8}무한한 조합이라고?{/color}{/b} 젠장, 신탁...
2586	SAY.Flowchart.23.TheKingOfDarkness-InfiniteSea-V	69a2729d5136dc1d	불멸이긴 해도 이런 일에 시간을 쓸 여유는 없다.
2587	SAY.Flowchart.25.TheKingOfDarkness-InfiniteSea-V	52e740efccb3ed43	{b}{color=#9523d8}수수께끼의 글자가 뭔지는 이제 알겠군...{/color}{/b} 운을 시험해 보자. <sprite name="move"> 눌러 이 바퀴를 돌리고 <sprite name="acept"> 눌러 기호를 선택하면 된다.
2588	SAY.Flowchart.37.TheKingOfDarkness-InfiniteSea-V	50797c2658872066	신탁의 술수 중 하나 같군...
2589	SAY.Flowchart.40.TheKingOfDarkness-PalaceQuest	4af957bf4ef82cb7	탑 하나는 이미 어둠을 뿜어내고 있다... {b}{color=#9523d8}하지만 다른 하나가 남아 있다.{/color}{/b}
2590	SAY.Flowchart.43.TheKingOfDarkness-PalaceQuest	f358270d7fadac9f	두 탑이 어둠의 정수를 풀어놓자, 빛의 영향력이 약해졌다...
2591	SAY.Flowchart.44.TheKingOfDarkness-PalaceQuest	ea06f1382049f046	드디어 길이 뚫렸다.
2592	SAY.Flowchart.45.TheKingOfDarkness-PalaceQuest	41e7abcce565cdc2	좋아... 이제 이 탑에서 어둠이 퍼지기 시작할 거다...
2593	SAY.Flowchart.46.TheKingOfDarkness-PalaceQuest	3388f130faea2857	가라... 내 어둠의 정수를 궁전 전체에 퍼뜨려라...
2594	SAY.Flowchart.33.TheKingOfDarkness-PalaceQuest	cd7ebdd829aec633	아이테르나 궁전... 즐거운 나의 집이군...
2595	SAY.Flowchart.34.TheKingOfDarkness-PalaceQuest	35c035279bad762e	이 모든 순환 속에서, 궁전 벽 안에서만 행복에 가까운 감정을 느꼈다...
2596	SAY.Flowchart.35.TheKingOfDarkness-PalaceQuest	d95d1bc912892c42	궁전 중앙 구역은 빛으로 가득하다...
2597	SAY.Flowchart.36.TheKingOfDarkness-PalaceQuest	232ca2072afe0627	왕좌실에 가려면, 내 어둠의 정수로 {b}{color=#9523d8}먼저 탑들을 타락시켜야 한다{/color}{/b}.
2598	SAY.Flowchart.37.TheKingOfDarkness-PalaceQuest	81dc3746410ba1d4	그래야만 길을 뚫을 수 있다
2599	SAY.Flowchart.14.TheKingOfDarkness-MAU-Entrance	16185510f52ab99a	음... 오르간에 숨겨진 열쇠가 이 문에 맞을 것 같군...
2600	SAY.Flowchart.17.TheKingOfDarkness-MAU-Entrance	a8276e9c14fa5d6a	확인할 방법은 하나뿐이다.
2601	ACHIEVEMENT.TK.finish	d849944e1a22f5e3	왕들의 신전
2602	ACHIEVEMENT.TK.finish.description	619db9bc749286b9	왕들의 신전 던전 10개를 성공적으로 완료하라 (Noctis)
2603	ACHIEVEMENT.TK.dungeon1	e4ecf4622a81ddfd	이것은 시작일 뿐
2604	ACHIEVEMENT.TK.dungeon1.description	b3ebbb0243821173	왕들의 신전 첫 번째 던전을 성공적으로 완료하라 (Noctis)
2605	ACHIEVEMENT.TK.dungeon2	490f6d4fde6a49e7	쉽고 빠르게
2606	ACHIEVEMENT.TK.dungeon2.description	79389750df2b9b6a	왕들의 신전 두 번째 던전을 성공적으로 완료하라 (Noctis)
2607	ACHIEVEMENT.TK.dungeon3.description	232828dd4740e233	왕들의 신전 세 번째 던전을 성공적으로 완료하라 (Noctis)
2608	ACHIEVEMENT.TK.dungeon4	a0aa584a3fd6b585	점점 복잡해지는군
2609	ACHIEVEMENT.TK.dungeon4.description	ae4bbc5c2902202e	왕들의 신전 네 번째 던전을 성공적으로 완료하라 (Noctis)
2610	ACHIEVEMENT.TK.dungeon5	9a21d97f58690b9b	더 심한 일도 겪어 봤다
2611	ACHIEVEMENT.TK.dungeon5.description	abc27bc90f31bfbb	왕들의 신전 다섯 번째 던전을 성공적으로 완료하라 (Noctis)
2612	ACHIEVEMENT.TK.dungeon6.description	024f99eaca6e6dd8	왕들의 신전 여섯 번째 던전을 성공적으로 완료하라 (Noctis)
2613	ACHIEVEMENT.TK.dungeon7	d84c5b4ff3297757	슬슬 고통스럽군
2614	ACHIEVEMENT.TK.dungeon7.description	44c47c57e8934640	왕들의 신전 일곱 번째 던전을 성공적으로 완료하라 (Noctis)
2615	ACHIEVEMENT.TK.dungeon8	0949029f90da1d55	영혼이 버티질 못하겠군
2616	ACHIEVEMENT.TK.dungeon8.description	48abfe63e182b2de	왕들의 신전 여덟 번째 던전을 성공적으로 완료하라 (Noctis)
2617	ACHIEVEMENT.TK.dungeon9	f0e35725a8de476e	스트레스가 너무 심하군
2618	ACHIEVEMENT.TK.dungeon9.description	fd3b28916478ef77	왕들의 신전 아홉 번째 던전을 성공적으로 완료하라 (Noctis)
2619	ACHIEVEMENT.TK.dungeon10	2e9be854bfb40894	휴가가 필요하다
2620	ACHIEVEMENT.TK.dungeon10.description	5b7c5149c5dca498	왕들의 신전 열 번째 던전을 성공적으로 완료하라 (Noctis)
2621	ACHIEVEMENT.WF.devourer.nodamage	80c921c0411d0968	포식당한 포식자
2622	ACHIEVEMENT.WF.devourer.nodamage.description	ce5e929df68468b6	전투 중 피해를 입지 않고 포식자를 처치하라 (Noctis)
2623	ACHIEVEMENT.HR.slime.nodamage	a243659b5a2760d9	뭐든 흘려보낸다
2624	ACHIEVEMENT.HR.slime.nodamage.description	e7a498b07be44f90	전투 중 피해를 입지 않고 하수도 슬라임을 처치하라 (Noctis)
2625	ACHIEVEMENT.HR.garibaldi.nodamage	5fa8fcf27bb7de2d	내 이름을 말해 봐
2626	ACHIEVEMENT.HR.garibaldi.nodamage.description	ec29ddfb6f71a301	전투 중 피해를 입지 않고 가리발디를 처치하라 (Noctis)
2627	ACHIEVEMENT.LT.sword.nodamage	da69f2eb1549373e	무딘 칼날
2628	ACHIEVEMENT.LT.sword.nodamage.description	a26c25e8b4201c6e	전투 중 피해를 입지 않고 빛의 탑의 검을 처치하라 (Noctis)
2629	ACHIEVEMENT.MA.emperor.nodamage	6fe72f78ac8cefa6	넌 황제겠지만, 왕은 나다
2630	ACHIEVEMENT.MA.emperor.nodamage.description	9014300c467616a4	전투 중 피해를 입지 않고 황제를 처치하라 (Noctis)
2631	ACHIEVEMENT.TF.phoenix.nodamage	d27846f4fcdfe34f	불에도 끄떡없다
2632	ACHIEVEMENT.TF.phoenix.nodamage.description	c47b7f5627c8b0db	전투 중 피해를 입지 않고 불사조를 처치하라 (Noctis)
2633	ACHIEVEMENT.AC.wormorok.nodamage	01e3c63341f38dd3	고작 벌레였군
2634	ACHIEVEMENT.AC.wormorok.nodamage.description	892a963d07847e68	전투 중 피해를 입지 않고 워모록을 처치하라 (Noctis)
2635	ACHIEVEMENT.CL.robot.nodamage	0a684ac76c41cf5f	차라리 철골이나 구부려라
2636	ACHIEVEMENT.CL.robot.nodamage.description	5f6f2373dd6d2892	전투 중 피해를 입지 않고 빛의 요람 로봇을 처치하라 (Noctis)
2637	ACHIEVEMENT.IS.beholder.nodamage	cbe949023c18be3a	널 눈여겨봤다
2638	ACHIEVEMENT.IS.beholder.nodamage.description	f56dcfc04ba59873	전투 중 피해를 입지 않고 응시자를 처치하라 (Noctis)
2639	ACHIEVEMENT.UF.AI.nodamage.description	54c7a2b5b681f65a	전투 중 피해를 입지 않고 AI를 처치하라 (Noctis)
2640	ACHIEVEMENT.EW.wiseman.nodamage	c50848baeb3efcab	용 사냥꾼
2641	ACHIEVEMENT.EW.wiseman.nodamage.description	449c9239ef80e9b3	전투 중 피해를 입지 않고 현자를 처치하라 (Noctis)
2642	ACHIEVEMENT.AB.kingclone.nodamage	af8013f96c8e704e	너를 너무 잘 안다
2643	ACHIEVEMENT.AB.kingclone.nodamage.description	2dbd362e437a44f6	전투 중 피해를 입지 않고 왕의 그림자를 처치하라 (Noctis)
2644	ACHIEVEMENT.CO.chaos.nodamage	bb015bae5261bd2d	12파섹 이내로
2645	ACHIEVEMENT.CO.chaos.nodamage.description	72fdb1f95036f1b5	도주 중 피해를 입지 않고 카오스에게서 탈출하라 (Noctis)
2646	ACHIEVEMENT.RS.general.nodamage	30abf24a787dd7dd	진짜 닌자는 나다
2647	ACHIEVEMENT.RS.general.nodamage.description	0d837b2e9a3b50bb	전투 중 피해를 입지 않고 최고 오로라를 처치하라 (Noctis)
2648	ACHIEVEMENT.AP.queen.nodamage.description	9742c96b6a50ce66	전투 중 피해를 입지 않고 빛의 여왕을 처치하라 (Noctis)
2649	ACHIEVEMENT.AC.wormorok.25eggs	ce522ed51a347fb1	저녁은 오믈렛이다
2650	ACHIEVEMENT.AC.wormorok.25eggs.description	303ada60a373652f	알 25개를 가로챈 뒤 워모록을 처치하라 (Noctis)
2651	ACHIEVEMENT.TF.phoenix.noteleport.description	12f640ba25242565	순간이동 화살 없이 불사조를 처치하라 (Noctis)
2652	ACHIEVEMENT.CL.robot.nodoublejump	e61671fcc79c65f2	하늘은 너무 멀다
2653	ACHIEVEMENT.CL.robot.nodoublejump.description	acbc3917fe1e80db	이중 점프 없이 빛의 요람 로봇을 처치하라 (Noctis)
2654	ACHIEVEMENT.EW.wiseman.find10times	fe7691af1a3772fc	잡았다!
2655	ACHIEVEMENT.EW.wiseman.find10times.description	e67105a12a270c1e	현자를 10번 찾아내라
2656	ACHIEVEMENT.MA.finish	59e13f87d01ae730	파묘
2657	ACHIEVEMENT.MA.finish.description	0c0c12ff0242653d	영묘를 성공적으로 완료하라 (Noctis)
2658	ACHIEVEMENT.UF.AI.nohealing.description	d02e41b72cb30167	AI가 치유하지 못하게 하고 처치하라 (Noctis)
2659	ACHIEVEMENT.IS.beholder.nofool	a4c7441b2fbbce4b	예리한 눈
2660	ACHIEVEMENT.IS.beholder.nofool.description	7d9385f8f28629b8	복제체에게 속지 않고 응시자를 처치하라 (Noctis)
2661	ACHIEVEMENT.LT.sword.nopuzzlefail.description	8961bc733b4301cb	탑의 수호자 퍼즐을 첫 시도에 완료하라 (Noctis)
2662	ACHIEVEMENT.GAME.finishtutorial	eeb602f9598f9f98	이제 준비됐군!
2663	ACHIEVEMENT.GAME.finishtutorial.description	625df9a73f15bf10	튜토리얼을 완료하라
2664	ACHIEVEMENT.GAME.die1000times	460fd73cffc21670	불멸은 지긋지긋하다
2665	ACHIEVEMENT.GAME.die1000times.description	83d845a5e2dde5d8	1,000번 죽어라
2666	ACHIEVEMENT.GAME.heal1000times	ed2c6408d8889cbe	의사 선생님이 왔다
2667	ACHIEVEMENT.GAME.heal1000times.description	82b63930ace3e16c	1,000번 치유하라
2668	ACHIEVEMENT.LORE.finishcollection	beb2cb39e0007c37	모두 모아라
2669	ACHIEVEMENT.LORE.finishcollection.description	6a80bac3cc0e0aa9	수집 도감을 완료하라
2670	ACHIEVEMENT.LORE.finishallquests	a2f41c8bb9ee2318	박학다식
2671	ACHIEVEMENT.LORE.finishallquests.description	f0dd01f7481755b1	모든 임무를 완료하라 (Noctis)
2672	ACHIEVEMENT.LORE.escapefromwotf	b0aa7543de3d48f8	이곳은 마음에 안 든다
2673	ACHIEVEMENT.LORE.escapefromwotf.description	7b03d233405ef5cb	스러진 자들의 황야에서 탈출하라
2674	ACHIEVEMENT.LORE.climblighttower	6990caa73248f647	아찔하군
2675	ACHIEVEMENT.LORE.climblighttower.description	bb331eab2bb5468f	빛의 탑 정상에 도달하라
2676	ACHIEVEMENT.LORE.finishcradle	7212fb12c7fba175	전선이 빠졌다
2677	ACHIEVEMENT.LORE.finishcradle.description	bc1e74f2c24bb00d	빛의 요람 로봇을 처치하라
2678	ACHIEVEMENT.LORE.finishforge	9509ef276ab94ad2	불을 꺼라
2679	ACHIEVEMENT.LORE.finishforge.description	b9f0f056bed34b21	대장간에서 불사조를 처치하라
2680	ACHIEVEMENT.LORE.escapefromwotfagain	7daaecca3e478333	여기 와 본 적 있다
2681	ACHIEVEMENT.LORE.escapefromwotfagain.description	a5c696ce9b359cf3	스러진 자들의 황야에서 탈출하라... 또다시
2682	ACHIEVEMENT.LORE.visitoracle.description	f5f06613a66ca04b	무한의 바다에서 신탁을 만나러 가라
2683	ACHIEVEMENT.LORE.finishuf	ab243cc23e06a687	플러그를 뽑아라
2684	ACHIEVEMENT.LORE.finishuf.description	862d4463bb7cc029	해저 요새에서 AI를 처치하라
2685	ACHIEVEMENT.LORE.finishabyss	565f18744baf6f0e	Doppelgänger
2686	ACHIEVEMENT.LORE.finishabyss.description	f262e9e2bd6738c4	심연에서 왕의 그림자를 처치하라
2687	ACHIEVEMENT.LORE.escapefromchaos	0251ae2ebe9794b5	도망쳐라, 이 어리석은 것들아!
2688	ACHIEVEMENT.LORE.escapefromchaos.description	61e6ed278db339ef	코스모스에서 카오스를 피해 달아나라
2689	ACHIEVEMENT.LORE.gettothepalace	b8dcf9c13028f06c	천국으로 가는 계단
2690	ACHIEVEMENT.LORE.gettothepalace.description	cefd199a76becf37	왕궁까지 올라가라
2691	ACHIEVEMENT.LORE.endofhistory.description	6b25129abc95b9ea	빛의 여왕을 처치하고 순환을 끊어라
2693	ZONEMAP.Aeterna Palace.1.-1834494	c5cd4e320fa9988d	경비탑#식당
2694	ZONEMAP.Aeterna Palace.2.-1834518	fb2ee7b73830277d	왕들의 거처#안뜰
2695	ZONEMAP.Aeterna Palace.3.-1834542	f1f3a1e4aa28cee1	왕들의 거처#대전당
2696	ZONEMAP.Aeterna Palace.4.-1834566	5b72bd1919f48822	사절의 탑#홀
2697	ZONEMAP.Aeterna Palace.5.-1834590	0815244f2b5d1c40	경비탑#동쪽 성가퀴
2698	ZONEMAP.Aeterna Palace.6.-1834614	1dd9f49efb93a5a5	경비탑#무기고
2699	ZONEMAP.Aeterna Palace.7.-1834638	e788ebf85bab9a56	왕들의 거처#손님 구역
2700	ZONEMAP.Aeterna Palace.8.-1834662	db0f6fb4ce311853	왕들의 거처#보안 경계
2701	ZONEMAP.Aeterna Palace.9.-1834686	c03c2195a31ca67b	사절의 탑#바늘 회랑
2702	ZONEMAP.Aeterna Palace.10.-1834710	e33a4e3a9e4e9040	경비탑#서쪽 성가퀴
2703	ZONEMAP.Aeterna Palace.11.-1834734	cd4fd2dab5ccfd5b	궁전 외부#서쪽 날개
2704	ZONEMAP.Aeterna Palace.12.-1834758	b98cea38a684b712	궁전 외부#동쪽 날개
2705	ZONEMAP.Aeterna Palace.13.-1834782	851ad7818f25ccae	사절의 탑#휴게 구역
2706	ZONEMAP.Aeterna Palace.14.-1834806	accd7dd9f46c790e	경비탑#외부 복도
2707	ZONEMAP.Aeterna Palace.15.-1834830	fb2a769291e722c0	왕들의 거처#욕장
2708	ZONEMAP.Aeterna Palace.16.-1834854	9d34e48c2a047a28	사절의 탑#테라스
2709	ZONEMAP.Aeterna Palace.17.-4532152	b35fa12ad54ef645	경비탑#망루
2710	ZONEMAP.Aeterna Palace.18.-4424210	c156d01c0e1f593a	경비탑#정상
2711	ZONEMAP.Aeterna Palace.19.-4424234	c1e855439263f1ba	사절의 탑#회랑
2712	ZONEMAP.Aeterna Palace.20.-4424258	8e8508192c68bc1d	사절의 탑#정상
2713	ZONEMAP.Aeterna Palace.21.-4424282	a4cd6e765cd0d79b	전실#왕들의 문
2714	ZONEMAP.Aeterna Palace.22.-12484630	508401ef5721c8a2	군주실#아이테르나의 옥좌
2715	ZONEMAP.Cosmos .Station.-1833974	3c9af7d58bffc3b5	우주 정거장#카이퍼대
2716	SAY.Flowchart.7.KingOfDarkness-SewerBattle	f1288f1e533918d4	더럽고 습기 찬 쓰레기투성이 장소라... 끈적한 괴물을 사냥하기엔 딱 좋군.
2717	SAY.Flowchart.22.KingOfDarkness-SewerBattle	bdef35641e3a0a85	이제 수집가가 준 미끼를 쓸 때다...
2718	SAY.Flowchart.25.KingOfDarkness-SewerBattle	5462ecff05a1040e	역겹군... 차라리 놈의 시체를 짊어지고 다니는 편이 나았을 텐데...
2719	SAY.Flowchart.26.KingOfDarkness-SewerBattle	490db0e508da0dcb	아무튼, 수집가가 위산 청소를 싫어하지 않길 바라야겠군...
2720	ShopItem.ShopHeart1.Description	2feca7ad777ed76a	활력의 심장 조각 하나다. 3개를 모으면 온전한 심장이 된다.
2721	ShopItem.DarkMaterial1.Description	516fdd1913ed3a89	어둠이 깃든 원소로, 힘의 보석을 되살리는 데 매우 유용하다.
2722	ShopItem.SkillPoint1.Description	ddf841a34ed68161	스킬 트리를 강화할 스킬 포인트 1점을 부여한다.
2723	ShopItem.Ticket TAL.Description	0a18bafcda94b9d4	TAL 레일 시스템을 이용해 여러 역 사이를 이동할 수 있다.
2724	ShopItem.Vessel.Description	f4d6524c4d7f1335	적이 추가로 떨어뜨리는 피를 모으는 그릇이다.
2725	ShopItem.ItemSlot.Description	67618b62d81a1a3f	보석을 장착할 슬롯을 하나 얻는다.
2726	ShopItem.ThroneLocation.Name	fe9e58ffbc629098	왕의 길
2727	ShopItem.ThroneLocation.Description	13552629864a385b	이 지역에 있는 모든 왕좌의 위치를 드러낸다.
2728	ShopItem.MapArea.Name	df188a9708874ca4	지역 지도
2729	ShopItem.XXXX.Description	0b8305cfc85eec8e	이 지역에서 발견한 관심 지점과 아이템의 위치를 저장할 수 있다.
2730	ShopItem.RedMapMarker.Name	b6061c24eab63f82	붉은 표식
2731	ShopItem.RedMapMarker.Description	02f6fb7aa5197322	지도에 사용자 지정 위치를 표시할 수 있다. 붉은 표식을 최대 4개까지 보유할 수 있다.
2732	ShopItem.BlueMapMarker.Name	fa3874de03d3dab0	푸른 표식
2733	ShopItem.BlueMapMarker.Description	2357db4c2a9b9a2d	지도에 사용자 지정 위치를 표시할 수 있다. 푸른 표식을 최대 4개까지 보유할 수 있다.
2734	ShopItem.GreenMapMarker.Name	5c47a980f495b7a4	초록 표식
2735	ShopItem.GreenMapMarker.Description	63375bfcbdc4c009	지도에 사용자 지정 위치를 표시할 수 있다. 초록 표식을 최대 4개까지 보유할 수 있다.
2736	ShopItem.SecretLocation.Name	b25645e95711963f	지식의 지도첩
2737	ShopItem.SecretLocation.Description	f083d53afbe3c5c8	종류는 알려 주지 않고 이 지역의 모든 비밀 위치를 드러낸다.
2738	ShopItem.RechargeDarkPortal.Name	3aa3e9f764760f80	차원 충전
2739	ShopItem.RechargeDarkPortal.Description	2d2ccd7ec709bf0e	차원 유리병을 충전한다.
2740	ShopItem.DarkPortalSlot.Name	6ab4737ce2c82209	차원 유리병
2741	ShopItem.DarkPortalSlot.Description	e8a33ab6decbe20e	새로운 차원 유리병을 얻는다.
2742	SAY.Flowchart.129.Merchant-Shop	da45d6393a051595	잘 가, 친구! 곧 다시 와, 응.
2743	SAY.Flowchart.81.Merchant-Shop	327808c33f59f770	그거 살 도그마 부족해, 친구.
2744	SAY.Flowchart.90.Merchant-Shop	94a82f654c803d59	돈 더 가지고 다시 와.
2745	SAY.Flowchart.86.Merchant-Shop	1a585480d3511ccb	착한 아스누르랑 흥정하지 마.
2746	SAY.Flowchart.87.Merchant-Shop	fff6ae0be12a241f	여긴 사러 오는 곳, 구경하는 곳 아냐!
2747	SAY.Flowchart.80.Merchant-Shop	c7a603477f20b5be	좋아, 예뻐, 싸.
2748	SAY.Flowchart.104.Merchant-Shop	4b6b45d2b033b6f1	현명한 선택, 친구.
2749	SAY.Flowchart.110.Merchant-Shop	4a454129fe367994	값은 {b}{$Cost} 도그마{/b}.
2750	MENU.Flowchart.113	5192da8be5f4bc60	구매
2751	MENU.Flowchart.120	bb9dbb406dcbd524	취소
2752	SAY.Flowchart.117.Merchant-Shop	c434f8bad481581f	이제 착한 아스누르 슬퍼.
2753	SAY.Flowchart.125.Merchant-Shop	d22da9bbd006d7f2	물건 관심 있어, 응?
2754	SAY.Flowchart.517.TheChronicler-Library	df75a25254e904ca	왕들의 신전 문을 전부 열었구나, 오랜 친구...
2755	SAY.Flowchart.518.TheChronicler-Library	5b6ccc6f48d60a27	이제 문들이 간직하던 힘은 네 것이야... 그리고 그 사실은 내 서재에 기록됐어.
2756	SAY.Flowchart.520.TheChronicler-Library	b9285ec297f61198	이 놀라운 업적에 대한 보상이야... 넌 순환마다 이걸 해내고 있잖아.
2757	SAY.Flowchart.527.TheKingOfDarkness-Library	17b9432ee27deef1	고맙다, 기록자.
2758	SAY.AltarMecanics.1.TheKingOfDarknessWOTFTown	c08283c720df25f8	제단의 나머지 조각들을 찾아야 한다.
2759	ZONEMAP.Cuna de la Luz.Estacion.-2097982	fff0efed5cc0e596	남서쪽 공동#역
2760	ZONEMAP.Paramo de los Caidos.Tienda.-381036	99a6115e504503f3	굶주린 도시#아스누르의 상점
2761	SAY.Flowchart.158.Blacksmith-Forge-3	8bdc41ff4389172e	하지만 제 손으로는 어둠의 무기를 벼릴 수 없습니다...
2762	SAY.Flowchart.159.Blacksmith-Forge-3	97bfd88d2464dcbd	대신, {b}{color=#9523d8}힘을 잃은 어둠의 보석을 되살려 드릴 수 있습니다{/color}{/b}.
2763	SAY.Flowchart.179.Blacksmith-Forge-3	06bda57df6aed20e	예전에 폐하의 무기에 박혀 있던 보석은 새로운 순환이 시작될 때마다 늘 힘을 잃게 됩니다...
2764	SAY.Flowchart.191.Blacksmith-Forge-3	2f9548ab3e40c9c0	되살리고 싶은 보석이 있으십니까, 폐하?
2765	SAY.Flowchart.XXX239.Blacksmith-Forge-3	2f9548ab3e40c9c0	되살리고 싶은 보석이 있으십니까, 폐하?
